"product_id","brand_name","gender_category","category_name","title","price","sale_price","product_link","image_link","image_link2","rating","status","datee","detail","brand_id","category_id","gender_id","overview"
"79","khaadi","female","kameezshalwar_unstitched","Full Suit","2890","2020","https://pk.khaadi.com/a210501-blue-a210501-blue-pk.html","https://pk.khaadi.com/media/catalog/product/a/2/a210501_blue_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/a/2/a210501_blue_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","5","1","khaadi female kameezshalwar_unstitched Full Suit female"
"80","khaadi","female","kameezshalwar_stitched","Pants","2190","1530","https://pk.khaadi.com/espe21109-beige-espe21109-beige-pk.html","https://pk.khaadi.com/media/catalog/product/e/s/espe21109_beige_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/e/s/espe21109_beige_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Pants female"
"81","khaadi","female","kameezshalwar_unstitched","Full Suit","2890","2020","https://pk.khaadi.com/a210502-beige-a210502-beige-pk.html","https://pk.khaadi.com/media/catalog/product/a/2/a210502_beige_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/a/2/a210502_beige_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","5","1","khaadi female kameezshalwar_unstitched Full Suit female"
"82","khaadi","female","kameezshalwar_stitched","Pants","2290","1600","https://pk.khaadi.com/espe21304-beige-espe21304-beige-pk.html","https://pk.khaadi.com/media/catalog/product/e/s/espe21304_beige_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/e/s/espe21304_beige_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Pants female"
"83","khaadi","female","kameezshalwar_unstitched","Full Suit","2890","2020","https://pk.khaadi.com/a210502-grey-a210502-grey-pk.html","https://pk.khaadi.com/media/catalog/product/a/2/a210502_grey_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/a/2/a210502_grey_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","5","1","khaadi female kameezshalwar_unstitched Full Suit female"
"84","khaadi","female","kameezshalwar_stitched","Kurta","5490","3840","https://pk.khaadi.com/este21201-off-white-este21201-off-white-pk.html","https://pk.khaadi.com/media/catalog/product/e/s/este21201_off-white_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/e/s/este21201_off-white_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Kurta female"
"85","khaadi","female","kameezshalwar_stitched","Kurta","4690","3280","https://pk.khaadi.com/estp21205-black-estp21205-black-pk.html","https://pk.khaadi.com/media/catalog/product/e/s/estp21205_black_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/e/s/estp21205_black_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Kurta female"
"86","khaadi","female","kameezshalwar_stitched","Kurta","2390","1670","https://pk.khaadi.com/estp21211-off-white-estp21211-off-white-pk.html","https://pk.khaadi.com/media/catalog/product/e/s/estp21211_off-white_1_6.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/e/s/estp21211_off-white_2_6.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Kurta female"
"87","khaadi","female","kameezshalwar_stitched","Khaas Kurta","8990","6290","https://pk.khaadi.com/kck20506-off-white-kck20506-off-white-pk.html","https://pk.khaadi.com/media/catalog/product/k/c/kck20506_off-white_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/k/c/kck20506_off-white_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Khaas Kurta female"
"88","khaadi","female","kameezshalwar_stitched","Khaas Kurta","7490","5240","https://pk.khaadi.com/kck20513-off-white-kck20513-off-white-pk.html","https://pk.khaadi.com/media/catalog/product/k/c/kck20513_off-white_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/k/c/kck20513_off-white_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Khaas Kurta female"
"89","khaadi","female","kameezshalwar_stitched","Khaas Kurta","9990","6990","https://pk.khaadi.com/kck20807-brown-kck20807-brown-pk.html","https://pk.khaadi.com/media/catalog/product/k/c/kck20807_brown_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/k/c/kck20807_brown_2.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Khaas Kurta female"
"90","khaadi","female","kameezshalwar_stitched","Khaas Kurta","6990","4890","https://pk.khaadi.com/kck20811-beige-kck20811-beige-pk.html","https://pk.khaadi.com/media/catalog/product/k/c/kck20811_beige_1_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/k/c/kck20811_beige_2_1.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Khaas Kurta female"
"91","khaadi","female","kameezshalwar_stitched","Khaas Pants","3490","2440","https://pk.khaadi.com/kfb20703-black-kfb20703-black-pk.html","https://pk.khaadi.com/media/catalog/product/k/f/kfb20703_black_1_5.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","https://pk.khaadi.com/media/catalog/product/k/f/kfb20703_black_2_5.jpg?width=300&height=&canvas=300:&quality=80&bg-color=255,255,255&fit=bounds","5","avb","2021-10-23",NULL,"1","4","1","khaadi female kameezshalwar_stitched Khaas Pants female"
